Temperature,Humidity,CO2,Light Intensity,Harmful
42.03,40.76,520.79,5859.0,1
42.02,40.71,521.11,5894.0,1
42.02,40.8,521.0,5883.0,1
42.02,40.79,520.81,5883.0,1
42.0,40.85,521.17,5883.0,1
41.99,40.86,521.0,5883.0,1
42.0,40.93,521.71,5901.0,1
41.98,40.91,521.66,5901.0,1
41.99,40.85,521.77,5872.0,1
41.96,40.86,522.28,5889.0,1
41.96,40.94,522.54,5889.0,1
41.99,40.86,522.67,5889.0,1
41.95,40.88,522.21,5889.0,1
41.95,40.89,522.03,5889.0,1
41.95,40.88,521.74,5872.0,1
41.95,40.95,521.84,5889.0,1
41.93,41.0,521.38,5889.0,1
41.93,41.03,521.65,5889.0,1
41.92,41.04,521.56,5889.0,1
41.91,40.95,521.38,5889.0,1
41.92,40.96,521.4,5889.0,1
41.89,40.93,521.58,5872.0,1
41.88,40.96,521.7,5872.0,1
41.92,41.01,521.62,5883.0,1
41.92,41.03,521.83,5883.0,1
41.89,40.96,521.78,5883.0,1
41.89,41.07,521.77,5865.0,1
41.88,41.09,522.24,5865.0,1
41.88,41.13,522.26,5847.0,1
41.88,41.1,522.25,5847.0,1
41.86,41.11,522.16,5847.0,1
41.85,41.17,522.13,5877.0,1
41.85,41.1,522.45,5859.0,1
41.85,41.1,522.4,5841.0,1
41.85,41.17,522.25,5870.0,1
41.89,41.18,522.16,5852.0,1
41.85,41.15,522.16,5834.0,1
41.85,41.15,522.17,5817.0,1
41.83,41.2,521.95,5846.0,1
41.83,41.19,521.82,5828.0,1
41.83,41.23,521.59,5810.0,1
41.83,41.23,521.44,5839.0,1
41.81,41.2,521.49,5821.0,1
41.81,41.2,521.67,5821.0,1
41.79,41.26,521.43,5804.0,1
41.81,41.28,521.06,5815.0,1
41.79,41.23,521.49,5815.0,1
41.79,41.25,521.79,5797.0,1
41.79,41.29,522.07,5797.0,1
41.78,41.32,522.41,5779.0,1
41.81,41.34,522.11,5779.0,1
41.76,41.38,522.09,5809.0,1
41.75,41.3,522.06,5791.0,1
41.75,41.33,522.55,5791.0,1
41.78,41.34,522.6,5773.0,1
41.76,41.32,522.64,5755.0,1
41.76,41.28,523.06,5766.0,1
41.74,41.33,522.91,5749.0,1
41.75,41.35,523.06,5742.0,1
41.75,41.35,523.06,5753.0,1
41.75,41.35,523.82,5718.0,1
41.74,41.37,523.51,5711.0,1
41.72,41.37,523.18,5705.0,1
41.75,41.43,523.17,5687.0,1
41.74,41.47,522.59,5698.0,1
41.71,41.44,522.46,5663.0,1
41.72,41.47,522.86,5645.0,1
41.72,41.46,522.82,5656.0,1
41.72,41.49,522.66,5638.0,1
41.71,41.53,522.66,5650.0,1
41.71,41.53,522.39,5632.0,1
41.69,41.52,521.68,5626.0,1
41.69,41.52,521.12,5608.0,1
41.68,41.47,521.18,5601.0,1
41.69,41.5,520.94,5613.0,1
41.69,41.5,520.63,5577.0,1
41.69,41.56,520.36,5570.0,1
41.67,41.53,520.15,5553.0,1
41.68,41.56,520.05,5564.0,1
41.71,41.56,519.78,5558.0,1
41.68,41.56,519.54,5522.0,1
41.62,41.59,519.6,5533.0,1
41.65,41.64,520.05,5498.0,1
41.67,41.64,519.95,5509.0,1
41.65,41.62,520.07,5491.0,1
41.65,41.62,520.21,5502.0,1
41.64,41.71,520.22,5485.0,1
41.64,41.7,520.29,5485.0,1
41.64,41.58,521.13,5467.0,1
41.65,41.59,521.98,5467.0,1
41.64,41.62,521.93,5478.0,1
41.64,41.6,522.18,5478.0,1
41.65,41.67,521.64,5460.0,1
41.62,41.68,520.69,5460.0,1
41.62,41.71,520.78,5460.0,1
41.59,41.74,520.58,5460.0,1
41.61,41.71,520.59,5472.0,1
41.61,41.71,520.69,5472.0,1
41.59,41.77,520.28,5472.0,1
41.62,41.71,519.72,5472.0,1
41.61,41.76,519.47,5472.0,1
41.59,41.77,518.97,5454.0,1
41.61,41.71,519.71,5454.0,1
41.58,41.74,519.71,5454.0,1
41.58,41.75,518.92,5465.0,1
41.58,41.75,519.04,5447.0,1
41.55,41.81,518.8,5447.0,1
41.56,41.75,518.62,5430.0,1
41.56,41.74,518.68,5430.0,1
41.55,41.75,518.67,5430.0,1
41.55,41.8,518.56,5441.0,1
41.55,41.86,518.82,5441.0,1
41.55,41.86,519.33,5441.0,1
41.55,41.85,518.34,5441.0,1
41.56,41.78,518.43,5441.0,1
41.55,41.74,518.05,5441.0,1
41.54,41.89,518.39,5441.0,1
41.55,41.86,518.16,5441.0,1
41.56,41.83,518.64,5423.0,1
41.49,41.88,518.07,5423.0,1
41.52,41.82,517.67,5441.0,1
41.52,41.9,517.1,5423.0,1
41.51,41.87,517.47,5423.0,1
41.52,41.9,517.44,5423.0,1
41.51,41.93,517.12,5435.0,1
41.49,41.92,517.47,5435.0,1
41.52,41.93,517.05,5417.0,1
41.49,41.9,516.29,5417.0,1
41.49,41.98,516.06,5399.0,1
41.49,41.98,515.8,5428.0,1
41.51,42.0,515.82,5428.0,1
41.49,41.96,515.73,5410.0,1
41.48,41.98,515.52,5410.0,1
41.48,41.98,515.8,5392.0,1
41.51,42.04,516.04,5422.0,1
41.47,42.07,516.16,5404.0,1
41.49,42.04,516.16,5386.0,1
41.45,42.03,516.2,5386.0,1
41.47,42.08,517.04,5397.0,1
41.47,42.04,517.14,5379.0,1
41.45,42.07,516.91,5362.0,1
41.45,42.07,517.06,5391.0,1
41.45,42.07,516.99,5373.0,1
41.44,42.05,517.56,5384.0,1
41.45,42.02,517.7,5367.0,1
41.44,41.99,517.99,5349.0,1
41.45,41.99,518.23,5349.0,1
41.41,42.03,518.1,5360.0,1
41.44,42.03,517.89,5342.0,1
41.41,42.11,518.08,5324.0,1
41.43,42.16,518.06,5354.0,1
41.41,42.12,517.9,5336.0,1
41.43,42.14,517.63,5318.0,1
41.41,42.14,517.39,5318.0,1
41.44,42.19,517.22,5329.0,1
41.43,42.19,517.68,5312.0,1
41.4,42.21,517.74,5312.0,1
41.43,42.17,517.59,5312.0,1
41.4,42.17,517.37,5323.0,1
41.43,42.23,517.21,5323.0,1
41.4,42.25,517.03,5305.0,1
41.38,42.21,516.6,5305.0,1
41.41,42.25,516.84,5305.0,1
41.38,42.26,516.55,5287.0,1
41.38,42.18,516.68,5316.0,1
41.38,42.23,516.6,5299.0,1
41.4,42.19,516.46,5299.0,1
41.38,42.25,516.19,5281.0,1
41.37,42.23,515.51,5281.0,1
41.37,42.2,515.6,5292.0,1
41.37,42.23,515.37,5292.0,1
41.37,42.34,513.98,5274.0,1
41.37,42.31,513.77,5274.0,1
41.37,42.28,513.21,5286.0,1
41.35,42.27,513.67,5286.0,1
41.37,42.24,513.59,5286.0,1
41.35,42.29,513.29,5268.0,1
41.35,42.29,513.49,5250.0,1
41.34,42.3,513.85,5261.0,1
41.33,42.25,513.73,5244.0,1
41.34,42.18,514.36,5244.0,1
41.33,42.3,514.42,5244.0,1
41.31,42.16,514.35,5226.0,1
41.34,42.3,514.08,5255.0,1
41.33,42.36,514.08,5255.0,1
41.33,42.3,514.47,5237.0,1
41.33,42.23,514.19,5219.0,1
41.33,42.23,513.8,5248.0,1
41.33,42.25,513.61,5231.0,1
41.3,42.3,513.33,5231.0,1
41.33,42.25,513.71,5213.0,1
41.31,42.24,512.84,5224.0,1
41.28,42.23,512.42,5206.0,1
41.3,42.23,511.98,5188.0,1
41.28,42.19,511.41,5200.0,1
41.27,42.19,510.93,5182.0,1
41.28,42.27,510.98,5193.0,1
41.28,42.31,511.06,5176.0,1
41.27,42.23,510.89,5176.0,1
41.27,42.26,510.86,5158.0,1
41.28,42.25,510.66,5169.0,1
41.26,42.25,510.4,5151.0,1
41.27,42.33,510.29,5163.0,1
41.27,42.31,510.09,5145.0,1
41.27,42.25,510.12,5127.0,1
41.27,42.33,510.44,5138.0,1
41.27,42.36,510.52,5120.0,1
41.24,42.37,510.34,5120.0,1
41.24,42.32,511.04,5132.0,1
41.24,42.34,511.39,5114.0,1
41.24,42.26,511.59,5114.0,1
41.26,42.36,511.28,5096.0,1
41.24,42.39,511.35,5125.0,1
41.23,42.35,511.45,5108.0,1
41.21,42.38,511.69,5090.0,1
41.24,42.37,511.96,5101.0,1
41.23,42.35,511.98,5083.0,1
41.21,42.38,511.89,5095.0,1
41.23,42.37,512.21,5077.0,1
41.2,42.37,511.53,5077.0,1
41.2,42.37,511.47,5088.0,1
41.2,42.44,511.57,5070.0,1
41.18,42.44,511.26,5070.0,1
41.18,42.42,510.75,5070.0,1
41.18,42.41,510.67,5070.0,1
41.2,42.4,510.3,5052.0,1
41.18,42.4,510.04,5064.0,1
41.2,42.49,510.0,5064.0,1
41.17,42.49,509.76,5064.0,1
41.2,42.43,509.62,5046.0,1
41.16,42.42,509.59,5064.0,1
41.17,42.42,509.45,5046.0,1
41.16,42.45,509.33,5046.0,1
41.16,42.47,509.72,5046.0,1
41.16,42.5,509.68,5028.0,1
41.13,42.47,509.27,5028.0,1
41.17,42.47,508.77,5040.0,1
41.16,42.42,508.76,5040.0,1
41.13,42.42,508.7,5040.0,1
41.13,42.5,508.51,5022.0,1
41.13,42.51,508.42,5022.0,1
41.14,42.52,508.26,5004.0,1
41.14,42.54,508.49,5004.0,1
41.11,42.54,508.57,5004.0,1
41.13,42.61,508.65,4986.0,1
41.11,42.54,508.53,5004.0,1
41.1,42.54,508.43,5015.0,1
41.1,42.56,508.66,5015.0,1
41.1,42.57,508.82,5015.0,1
41.11,42.51,509.15,5015.0,1
41.1,42.56,509.4,4997.0,1
41.13,42.64,509.5,4980.0,1
41.1,42.62,509.16,4980.0,1
41.07,42.55,509.6,4980.0,1
41.08,42.57,509.74,4962.0,1
41.07,42.52,509.52,4991.0,1
41.06,42.55,509.96,4991.0,1
41.07,42.54,510.11,4973.0,1
41.06,42.55,509.74,4973.0,1
41.07,42.6,509.77,4955.0,1
41.06,42.61,509.48,4967.0,1
41.07,42.6,509.37,4967.0,1
41.06,42.66,509.26,4949.0,1
41.04,42.61,509.16,4949.0,1
41.04,42.58,509.25,4949.0,1
41.03,42.66,509.83,4960.0,1
41.06,42.68,510.02,4960.0,1
41.04,42.66,510.04,4960.0,1
41.03,42.69,509.98,4960.0,1
41.03,42.66,509.13,4960.0,1
41.03,42.7,509.12,4960.0,1
41.01,42.68,509.02,4960.0,1
41.01,42.7,508.71,4960.0,1
41.01,42.72,508.48,4960.0,1
41.04,42.71,508.43,4960.0,1
41.01,42.74,509.07,4960.0,1
41.01,42.75,508.93,4960.0,1
41.0,42.72,508.81,4960.0,1
41.0,42.75,509.13,4978.0,1
41.0,42.75,509.54,4949.0,1
40.99,42.72,509.22,4967.0,1
40.99,42.76,509.34,4967.0,1
40.97,42.73,509.41,4984.0,1
40.99,42.72,509.46,4984.0,1
40.96,42.77,509.59,4973.0,1
40.97,42.78,509.34,4991.0,1
40.96,42.79,509.46,4991.0,1
40.97,42.79,509.99,5009.0,1
40.96,42.79,510.0,4980.0,1
40.96,42.82,509.82,4997.0,1
40.97,42.76,509.51,5015.0,1
40.97,42.81,509.49,5015.0,1
40.94,42.82,509.11,5004.0,1
40.96,42.85,509.19,5022.0,1
40.96,42.79,509.21,5022.0,1
40.93,42.8,508.82,5040.0,1
40.93,42.8,508.9,5010.0,1
40.96,42.84,509.41,5010.0,1
40.96,42.84,509.02,5028.0,1
40.93,42.9,509.14,5028.0,1
40.92,42.86,509.69,5028.0,1
40.93,42.9,509.55,5028.0,1
40.96,42.88,510.02,5046.0,1
40.94,42.85,510.38,5046.0,1
40.92,42.89,510.57,5028.0,1
40.9,42.91,510.53,5046.0,1
40.93,42.86,510.34,5046.0,1
40.92,42.94,510.36,5028.0,1
40.9,42.91,510.25,5028.0,1
40.92,42.93,509.81,5046.0,1
40.89,42.9,509.78,5028.0,1
40.89,42.92,509.72,5028.0,1
40.9,43.0,509.74,5028.0,1
40.89,42.97,510.36,5028.0,1
40.89,42.98,511.25,5040.0,1
40.92,42.99,512.01,5040.0,1
40.89,42.97,512.49,5022.0,1
40.89,42.94,512.62,5022.0,1
40.89,42.98,513.29,5022.0,1
40.86,42.87,513.81,5022.0,1
40.89,42.9,513.37,5004.0,1
40.87,42.94,513.23,5033.0,1
40.87,42.94,513.71,5015.0,1
40.87,42.95,513.8,5015.0,1
40.87,43.01,513.86,5015.0,1
40.87,42.95,513.37,4997.0,1
40.87,42.95,513.64,4997.0,1
40.85,42.96,513.12,4980.0,1
40.87,42.98,513.39,5009.0,1
40.86,42.93,513.51,4991.0,1
40.83,43.02,513.01,4991.0,1
40.85,43.04,513.74,4991.0,1
40.85,42.99,513.9,4973.0,1
40.86,43.03,514.47,4955.0,1
40.86,43.06,514.56,4984.0,1
40.83,43.04,513.99,4967.0,1
40.8,42.87,514.44,4949.0,1
40.83,42.88,513.89,4949.0,1
40.83,42.88,514.37,4949.0,1
40.83,42.98,514.19,4949.0,1
40.83,42.98,513.73,4960.0,1
40.82,43.07,514.04,4960.0,1
40.83,43.05,514.13,4942.0,1
40.82,43.04,514.73,4925.0,1
40.79,43.04,514.58,4954.0,1
40.8,43.04,515.06,4936.0,1
40.83,43.09,515.06,4936.0,1
40.8,43.1,514.94,4918.0,1
40.79,43.11,515.33,4918.0,1
40.79,43.13,515.18,4918.0,1
40.8,43.19,515.05,4929.0,1
40.8,43.13,515.47,4912.0,1
40.79,43.17,515.73,4912.0,1
40.8,43.19,516.14,4894.0,1
40.78,43.17,516.25,4894.0,1
40.8,43.16,516.48,4923.0,1
40.78,43.19,516.72,4923.0,1
40.78,43.19,516.23,4905.0,1
40.79,43.16,515.83,4887.0,1
40.78,43.19,515.69,4917.0,1
40.78,43.19,515.74,4899.0,1
40.76,43.2,515.34,4881.0,1
40.79,43.25,515.41,4892.0,1
40.78,43.22,515.6,4874.0,1
40.78,43.23,515.14,4874.0,1
40.78,43.2,515.05,4857.0,1
40.76,43.25,514.96,4886.0,1
40.76,43.26,515.35,4868.0,1
40.75,43.25,515.16,4868.0,1
40.78,43.3,515.16,4850.0,1
40.76,43.3,514.86,4861.0,1
40.75,43.31,514.98,4844.0,1
40.75,43.26,515.37,4855.0,1
40.75,43.28,515.48,4855.0,1
40.78,43.2,515.57,4837.0,1
40.76,43.22,515.93,4819.0,1
40.75,43.25,515.65,4831.0,1
40.73,43.29,515.55,4813.0,1
40.69,43.24,515.68,4824.0,1
40.73,43.29,515.72,4806.0,1
40.75,43.28,516.11,4806.0,1
40.73,43.32,516.15,4818.0,1
40.72,43.28,516.26,4800.0,1
40.73,43.35,516.47,4800.0,1
40.72,43.31,516.1,4782.0,1
40.73,43.31,516.42,4811.0,1
40.7,43.35,516.43,4794.0,1
40.69,43.33,516.15,4794.0,1
40.7,43.38,516.43,4776.0,1
40.7,43.4,516.56,4776.0,1
40.72,43.42,516.14,4787.0,1
40.72,43.37,516.49,4787.0,1
40.72,43.44,516.49,4769.0,1
40.72,43.43,516.65,4769.0,1
40.7,43.41,516.57,4751.0,1
40.7,43.41,516.41,4781.0,1
40.7,43.4,517.1,4763.0,1
40.67,43.39,517.22,4763.0,1
40.67,43.38,517.28,4745.0,1
40.69,43.46,517.67,4745.0,1
40.67,43.41,517.67,4774.0,1
40.67,43.42,517.47,4756.0,1
40.69,43.38,517.66,4756.0,1
40.69,43.49,518.09,4738.0,1
40.67,43.5,517.83,4750.0,1
40.63,43.33,517.79,4732.0,1
40.63,43.26,517.52,4732.0,1
40.63,43.37,517.02,4714.0,1
40.65,43.44,517.08,4726.0,1
40.65,43.49,516.37,4726.0,1
40.63,43.39,516.58,4708.0,1
40.63,43.39,516.26,4719.0,1
40.63,43.42,516.15,4701.0,1
40.63,43.41,515.81,4701.0,1
40.6,43.45,515.88,4701.0,1
40.65,43.5,516.32,4713.0,1
40.62,43.5,515.55,4695.0,1
40.65,43.49,515.68,4695.0,1
40.65,43.58,516.39,4706.0,1
40.6,43.54,515.8,4688.0,1
40.62,43.58,515.76,4670.0,1
40.6,43.51,515.75,4682.0,1
40.59,43.56,515.53,4664.0,1
40.62,43.54,515.56,4675.0,1
40.62,43.61,515.59,4658.0,1
40.6,43.62,515.36,4651.0,1
40.6,43.65,515.9,4651.0,1
40.59,43.6,516.2,4633.0,1
40.6,43.59,516.76,4645.0,1
40.59,43.64,516.53,4645.0,1
40.59,43.65,516.95,4627.0,1
40.59,43.66,516.85,4638.0,1
40.58,43.66,516.98,4620.0,1
40.58,43.7,517.21,4632.0,1
40.58,43.63,517.43,4614.0,1
40.58,43.66,517.1,4625.0,1
40.58,43.62,516.86,4607.0,1
40.58,43.66,516.74,4619.0,1
40.56,43.71,516.64,4601.0,1
40.58,43.76,516.62,4594.0,1
40.56,43.71,516.22,4594.0,1
40.53,43.77,516.44,4588.0,1
40.56,43.76,516.69,4588.0,1
40.56,43.71,517.01,4570.0,1
40.55,43.78,517.19,4582.0,1
40.52,43.72,517.22,4564.0,1
40.56,43.77,517.74,4575.0,1
40.52,43.78,517.9,4557.0,1
40.56,43.77,517.79,4569.0,1
40.52,43.8,517.88,4551.0,1
40.51,43.73,518.16,4544.0,1
40.51,43.75,518.09,4527.0,1
40.52,43.78,518.47,4538.0,1
40.49,43.82,518.2,4520.0,1
40.51,43.72,518.72,4514.0,1
40.49,43.78,519.17,4525.0,1
40.49,43.79,519.15,4518.0,1
40.51,43.8,518.47,4483.0,1
40.51,43.72,518.38,4476.0,1
40.49,43.78,518.13,4470.0,1
40.49,43.76,517.84,4463.0,1
40.46,43.75,517.61,4457.0,1
40.45,43.76,517.68,4451.0,1
40.48,43.79,517.3,4426.0,1
40.48,43.81,517.51,4449.0,1
40.45,43.8,517.06,4425.0,1
40.48,43.85,516.48,4400.0,1
40.48,43.82,516.48,4394.0,1
40.46,43.82,516.44,4370.0,1
40.45,43.85,516.33,4375.0,1
40.45,43.79,516.35,4350.0,1
40.46,43.84,516.28,4326.0,1
40.46,43.84,515.75,4319.0,1
40.46,43.88,515.69,4324.0,1
40.43,43.88,515.03,4300.0,1
40.42,43.88,514.35,4276.0,1
40.42,43.86,514.24,4269.0,1
40.41,43.83,514.02,4274.0,1
40.43,43.88,514.4,4250.0,1
40.41,43.86,514.41,4243.0,1
40.41,43.89,514.18,4219.0,1
40.39,43.91,513.81,4195.0,1
40.42,43.99,513.8,4218.0,1
40.42,43.89,513.6,4193.0,1
40.42,43.94,513.88,4169.0,1
40.42,43.92,514.04,4163.0,1
40.37,43.95,514.05,4138.0,1
40.39,44.0,514.15,4132.0,1
40.39,43.95,514.45,4108.0,1
40.39,43.94,514.13,4130.0,1
40.38,44.0,513.7,4106.0,1
40.38,43.97,513.51,4100.0,1
40.37,43.97,513.69,4075.0,1
40.37,43.95,513.38,4069.0,1
40.37,43.97,514.0,4044.0,1
40.38,43.97,514.17,4038.0,1
40.37,43.95,514.15,4014.0,1
40.32,43.99,513.85,4007.0,1
40.34,43.93,514.02,4001.0,1
40.34,43.96,513.96,3994.0,1
40.32,43.99,513.94,3988.0,1
40.34,43.93,513.8,3981.0,1
40.32,44.01,513.78,3975.0,1
40.32,43.98,513.34,3939.0,1
40.31,43.97,513.03,3933.0,1
40.31,43.97,513.16,3926.0,1
40.3,43.99,513.19,3909.0,1
40.31,43.99,513.05,3920.0,1
40.3,43.97,513.9,3913.0,1
40.3,44.0,513.67,3896.0,1
40.28,44.02,513.85,3878.0,1
40.27,44.0,513.44,3889.0,1
40.28,43.98,513.82,3871.0,1
40.27,44.0,514.15,3871.0,1
40.27,44.0,513.85,3883.0,1
40.23,44.03,513.98,3865.0,1
40.23,44.06,514.37,3865.0,1
40.25,44.08,514.46,3847.0,1
40.25,44.04,514.43,3858.0,1
40.23,44.01,514.64,3858.0,1
40.22,44.06,514.29,3841.0,1
40.21,44.03,514.13,3823.0,1
40.23,44.12,513.79,3852.0,1
40.21,44.09,513.16,3834.0,1
40.22,44.12,512.86,3834.0,1
40.16,44.16,512.59,3816.0,1
40.16,44.16,512.33,3798.0,1
40.18,44.15,512.46,3828.0,1
40.16,44.13,512.33,3810.0,1
40.15,44.16,511.63,3810.0,1
40.15,44.16,511.09,3792.0,1
40.12,44.22,510.06,3774.0,1
40.14,44.19,510.08,3803.0,1
40.15,44.24,509.63,3785.0,1
40.12,44.23,509.4,3785.0,1
40.12,44.25,509.48,3768.0,1
40.1,44.24,508.96,3768.0,1
40.11,44.32,508.86,3779.0,1
40.11,44.24,508.76,3779.0,1
40.11,44.23,508.85,3779.0,1
40.08,44.27,508.61,3761.0,1
40.08,44.32,509.09,3761.0,1
40.05,44.36,509.15,3743.0,1
40.02,44.33,509.52,3743.0,1
40.07,44.36,509.78,3726.0,1
40.05,44.42,509.38,3726.0,1
40.04,44.5,509.46,3755.0,1
40.01,44.45,509.54,3755.0,1
40.02,44.44,509.18,3737.0,1
40.01,44.47,509.41,3737.0,1
40.0,44.46,509.24,3737.0,1
40.0,44.53,509.59,3737.0,1
40.01,44.51,509.17,3737.0,1
40.0,44.5,508.88,3737.0,1
39.98,44.54,508.7,3719.0,1
39.97,44.57,508.85,3719.0,1
40.0,44.62,508.86,3719.0,1
39.98,44.65,508.94,3719.0,1
39.95,44.6,508.97,3701.0,1
39.95,44.63,509.02,3701.0,1
39.97,44.63,509.46,3701.0,1
39.93,44.64,509.56,3713.0,1
39.93,44.77,509.73,3713.0,1
39.94,44.77,509.38,3713.0,1
39.91,44.81,509.57,3695.0,1
39.93,44.89,509.65,3695.0,1
39.91,44.94,509.49,3695.0,1
39.91,44.89,509.31,3677.0,1
39.88,44.89,509.31,3677.0,1
39.91,44.95,509.27,3677.0,1
39.88,44.93,509.52,3688.0,1
39.88,44.89,509.34,3688.0,1
39.86,44.88,509.19,3670.0,1
39.86,44.94,509.47,3670.0,1
39.87,44.96,509.11,3670.0,1
39.88,45.0,509.01,3653.0,1
39.86,44.98,508.84,3682.0,1
39.83,45.03,508.45,3664.0,1
39.84,45.02,508.18,3664.0,1
39.81,45.06,507.93,3646.0,1
39.81,45.11,507.96,3646.0,1
39.81,45.11,507.74,3628.0,1
39.81,45.13,507.73,3658.0,1
39.83,45.13,507.86,3658.0,1
39.81,45.14,508.09,3640.0,1
39.8,45.16,507.92,3640.0,1
39.78,45.31,507.85,3622.0,1
39.77,45.35,507.51,3622.0,1
39.75,45.29,507.67,3622.0,1
39.75,45.29,507.85,3633.0,1
39.74,45.33,507.9,3633.0,1
39.77,45.35,507.84,3633.0,1
39.74,45.35,508.16,3615.0,1
39.74,45.3,507.92,3615.0,1
39.74,45.39,507.7,3598.0,1
39.74,45.37,507.48,3598.0,1
39.73,45.34,507.67,3609.0,1
39.73,45.39,507.84,3609.0,1
39.7,45.43,507.77,3591.0,1
39.73,45.5,507.82,3573.0,1
39.68,45.67,508.3,3602.0,1
39.67,45.59,508.56,3585.0,1
39.7,45.7,508.83,3585.0,1
39.67,45.67,509.21,3567.0,1
39.67,45.67,509.59,3596.0,1
39.68,45.71,509.8,3578.0,1
39.66,45.76,509.88,3578.0,1
39.66,45.75,510.09,3560.0,1
39.66,45.69,510.16,3543.0,1
39.64,45.73,509.68,3572.0,1
39.63,45.81,510.13,3554.0,1
39.66,45.86,510.49,3536.0,1
39.6,46.01,510.44,3536.0,1
39.6,46.14,510.26,3547.0,1
39.6,46.17,509.77,3530.0,1
39.59,46.08,509.5,3530.0,1
39.61,46.0,509.82,3512.0,1
39.6,46.04,510.53,3523.0,1
39.56,46.05,510.09,3523.0,1
39.56,46.11,510.28,3505.0,1
39.56,46.08,510.62,3517.0,1
39.57,46.08,510.39,3499.0,1
39.56,46.1,510.47,3499.0,1
39.54,46.11,510.33,3510.0,1
39.56,46.11,510.07,3492.0,1
39.54,46.11,509.84,3474.0,1
39.52,46.19,509.43,3474.0,1
39.54,46.21,508.99,3486.0,1
39.5,46.17,508.86,3468.0,1
39.49,46.16,508.69,3479.0,1
39.52,46.19,508.99,3462.0,1
39.52,46.26,508.81,3444.0,1
39.47,46.24,509.04,3455.0,1
39.47,46.3,508.8,3437.0,1
39.49,46.32,508.58,3419.0,1
39.46,46.35,508.27,3431.0,1
39.49,46.34,508.07,3413.0,1
39.46,46.32,508.31,3424.0,1
39.46,46.38,507.77,3424.0,1
39.46,46.31,507.62,3407.0,1
39.43,46.44,507.71,3418.0,1
39.45,46.52,507.65,3400.0,1
39.43,46.42,507.61,3382.0,1
39.45,46.48,507.36,3394.0,1
39.43,46.52,507.9,3376.0,1
39.39,46.59,507.6,3358.0,1
39.4,46.52,507.56,3369.0,1
39.42,46.61,507.19,3369.0,1
39.4,46.58,507.09,3351.0,1
39.4,46.56,507.36,3363.0,1
39.37,46.54,507.39,3345.0,1
39.37,46.59,507.63,3327.0,1
39.37,46.63,507.84,3339.0,1
39.37,46.6,508.2,3339.0,1
39.39,46.63,507.88,3321.0,1
39.33,46.67,507.7,3332.0,1
39.35,46.65,507.69,3314.0,1
39.33,46.64,507.76,3296.0,1
39.33,46.65,507.55,3326.0,1
39.33,46.74,507.38,3308.0,1
39.32,46.68,507.23,3290.0,1
39.33,46.72,507.13,3301.0,1
39.33,46.72,506.91,3284.0,1
39.3,46.78,506.82,3266.0,1
39.3,46.8,507.08,3295.0,1
39.3,46.8,507.35,3277.0,1
39.32,46.75,507.63,3259.0,1
39.32,46.78,507.22,3271.0,1
39.29,46.88,506.93,3271.0,1
39.27,46.95,506.88,3253.0,1
39.26,46.97,506.56,3264.0,1
39.25,46.96,507.11,3246.0,1
39.26,47.01,507.08,3228.0,1
39.26,47.1,507.54,3240.0,1
39.25,47.01,507.09,3240.0,1
39.27,46.95,507.34,3222.0,1
39.2,47.02,507.09,3222.0,1
39.23,46.98,506.95,3233.0,1
39.23,47.01,506.65,3216.0,1
39.23,47.05,506.75,3198.0,1
39.22,47.04,506.2,3209.0,1
39.22,47.12,506.03,3191.0,1
39.2,47.01,505.69,3191.0,1
39.19,47.16,505.75,3203.0,1
39.22,47.27,505.77,3185.0,1
39.18,47.19,505.67,3167.0,1
39.19,47.16,506.01,3178.0,1
39.18,47.11,505.28,3178.0,1
39.19,47.11,505.36,3160.0,1
39.16,47.03,505.25,3172.0,1
39.16,47.2,504.86,3154.0,1
39.16,47.22,504.76,3136.0,1
39.15,47.26,504.44,3165.0,1
39.13,47.27,503.84,3148.0,1
39.16,47.27,503.9,3130.0,1
39.13,47.24,503.55,3130.0,1
39.13,47.17,503.92,3141.0,1
39.12,47.24,504.18,3123.0,1
39.12,47.24,504.0,3123.0,1
39.15,47.26,504.48,3135.0,1
39.12,47.25,504.57,3117.0,1
39.1,47.21,504.77,3099.0,1
39.1,47.2,505.03,3110.0,1
39.1,47.37,505.36,3110.0,1
39.08,47.29,505.44,3092.0,1
39.09,47.42,505.5,3104.0,1
39.06,47.62,505.62,3104.0,1
39.09,47.49,505.64,3086.0,1
39.08,47.58,505.89,3097.0,1
39.06,47.6,505.87,3080.0,1
39.05,47.56,505.19,3080.0,1
39.05,47.7,505.22,3062.0,1
39.06,47.52,505.21,3073.0,1
39.05,47.53,504.35,3073.0,1
39.05,47.47,504.38,3055.0,1
39.04,47.49,504.29,3067.0,1
39.04,47.56,504.27,3049.0,1
39.02,47.56,504.49,3049.0,1
39.04,47.59,504.13,3060.0,1
39.01,47.58,504.23,3042.0,1
39.02,47.51,504.06,3042.0,1
39.04,47.64,503.73,3054.0,1
39.02,47.58,504.0,3036.0,1
39.01,47.67,503.93,3036.0,1
38.99,47.65,504.1,3018.0,1
38.98,47.59,504.7,3029.0,1
38.98,47.56,504.67,3012.0,1
38.99,47.56,504.42,3012.0,1
39.01,47.52,504.67,3023.0,1
38.99,47.6,505.29,3005.0,1
38.95,47.57,505.68,3005.0,1
38.97,47.67,505.84,3016.0,1
38.98,47.62,506.25,2999.0,1
38.94,47.56,506.06,2981.0,1
38.94,47.5,506.11,3010.0,1
